,AverageTemperature,rolling_mean,rolling_std
1903-06-01,22.918000000000003,19.96825,4.96107847741706
1903-07-01,24.459,19.905166666666666,4.892624297363469
1903-08-01,25.652,19.852666666666668,4.820830866398873
1903-09-01,24.14,19.697666666666667,4.631392218198296
1903-10-01,21.996,19.538833333333333,4.505056892655237
1903-11-01,18.131,19.461333333333336,4.52199180436981
1903-12-01,15.876,19.585416666666664,4.3885543790499675
1904-01-01,13.283,19.606083333333334,4.355361136437223
1904-02-01,15.005999999999998,19.711083333333335,4.214140340639585
1904-03-01,15.678,19.72341666666667,4.200987383035576
1904-04-01,17.389000000000006,19.646250000000002,4.237555601673279
1904-05-01,20.216,19.562,4.213250958151376
1904-06-01,22.964,19.565833333333334,4.216601514648163
1904-07-01,25.493,19.652,4.334598020578131
1904-08-01,25.992,19.680333333333333,4.378273909229787
1904-09-01,25.016,19.753333333333334,4.4658183681123385
1904-10-01,23.948,19.916,4.588790888478323
1904-11-01,18.178,19.919916666666666,4.587148598546964
1904-12-01,14.18,19.778583333333334,4.746433444910984
1905-01-01,12.195,19.687916666666666,4.8900122970347795
1905-02-01,12.345999999999998,19.46625,5.17360597166037
1905-03-01,15.02,19.411416666666668,5.220679221890445
1905-04-01,18.125,19.47275,5.199038060064558
1905-05-01,21.286,19.561916666666665,5.222068650680886
1905-06-01,23.185,19.580333333333332,5.235529865228238
1905-07-01,25.595,19.58883333333333,5.246074061677542
1905-08-01,26.249,19.610249999999997,5.275035512590485
1905-09-01,25.262,19.630750000000003,5.298379668694591
1905-10-01,23.661,19.60683333333333,5.2777276589858335
1905-11-01,21.02,19.843666666666667,5.271543647191236
1905-12-01,14.890999999999998,19.902916666666666,5.205683580268651
1906-01-01,13.825,20.03875,5.003619056152333
1906-02-01,14.539,20.2215,4.7296580406851865
1906-03-01,16.225,20.321916666666667,4.620721361596586
1906-04-01,18.072000000000006,20.3175,4.623036910162748
1906-05-01,20.368,20.241,4.613138391397084
1906-06-01,23.728,20.28625,4.6471786773364725
1906-07-01,25.982,20.3185,4.688527846097986
1906-08-01,26.072,20.303749999999997,4.668409776455892
1906-09-01,24.735,20.259833333333333,4.619751446154034
1906-10-01,22.659,20.176333333333332,4.561374759540104
1906-11-01,19.527,20.051916666666667,4.556629963996169
1906-12-01,16.014,20.145500000000002,4.451315015097922
1907-01-01,12.968,20.074083333333334,4.567303172020811
1907-02-01,13.760000000000002,20.00916666666667,4.657767429170575
1907-03-01,13.157,19.7535,4.9588365295977
1907-04-01,17.448,19.7015,4.981293159959006
1907-05-01,20.489,19.711583333333333,4.982887178011129
1907-06-01,23.568,19.698249999999998,4.971363671066505
1907-07-01,25.629,19.668833333333332,4.931687169046023
1907-08-01,26.303,19.688083333333335,4.959326373947693
1907-09-01,24.179,19.64175,4.910242562514312
1907-10-01,22.545,19.632250000000003,4.903980593262045
1907-11-01,18.315,19.53125,4.918803811072161
1907-12-01,15.287,19.47066666666667,4.970270768796339
1908-01-01,13.673,19.529416666666666,4.889937282704935
1908-02-01,13.829,19.535166666666665,4.882571394689714
1908-03-01,15.467,19.727666666666668,4.648155378668216
1908-04-01,17.430999999999997,19.726250000000004,4.648915868242815
1908-05-01,21.412,19.803166666666666,4.670269387467387
1908-06-01,23.616,19.807166666666667,4.673806251738269
1908-07-01,25.068,19.760416666666668,4.612685186394984
1908-08-01,25.722,19.712,4.540248891856023
1908-09-01,24.096,19.705083333333334,4.532882415464148
1908-10-01,21.459,19.614583333333332,4.4815791343987925
1908-11-01,17.529999999999998,19.549166666666668,4.5079251996966905
1908-12-01,13.44,19.39525,4.694356904837961
1909-01-01,13.186,19.354666666666667,4.750097900107523
1909-02-01,13.54,19.330583333333333,4.781290496362451
1909-03-01,16.59,19.424166666666668,4.709241916088222
1909-04-01,16.596000000000004,19.354583333333334,4.7473845901685205
1909-05-01,22.487,19.444166666666668,4.799593104597181
1909-06-01,24.185,19.491583333333335,4.847129993536615
1909-07-01,25.887,19.559833333333334,4.937706457517082
1909-08-01,26.633000000000003,19.63575,5.046858827303089
1909-09-01,25.855,19.782333333333334,5.211054898148262
1909-10-01,22.969,19.908166666666666,5.273084742062235
1909-11-01,20.09,20.1215,5.219638641271481
1909-12-01,16.791,20.40075,4.9101464915195425
1910-01-01,13.222,20.40375,4.905346343531703
1910-02-01,14.784,20.507416666666668,4.758038317288726
1910-03-01,13.951,20.287499999999998,5.009883876353353
1910-04-01,18.571,20.452083333333334,4.9090125735191945
1910-05-01,20.851,20.315749999999998,4.869923055673638
1910-06-01,22.714,20.193166666666666,4.781382870207635
1910-07-01,25.04,20.122583333333335,4.695163032474484
1910-08-01,25.952,20.065833333333334,4.6127101249666165
1910-09-01,24.458,19.949416666666668,4.468700084696839
1910-10-01,22.037,19.871750000000002,4.419274109974482
1910-11-01,18.663,19.75283333333333,4.432048261005133
1910-12-01,15.152,19.61625,4.555166100653772
1911-01-01,13.109000000000002,19.60683333333333,4.56967997354365
1911-02-01,12.171,19.389083333333335,4.872600956710201
1911-03-01,15.086,19.483666666666668,4.767323097415503
1911-04-01,17.948,19.43175,4.78153676561301
1911-05-01,20.87,19.433333333333334,4.782052570589184
1911-06-01,23.029,19.45958333333333,4.802518950004398
1911-07-01,24.795,19.439166666666665,4.777092018321919
1911-08-01,25.999,19.443083333333334,4.782932924060344
1911-09-01,24.746,19.46708333333333,4.81102469633941
1911-10-01,22.69,19.5215,4.8462987845458665
1911-11-01,20.071,19.638833333333334,4.840665371870284
1911-12-01,16.259,19.731083333333334,4.757213975701103
1912-01-01,13.376,19.753333333333334,4.723934114183997
1912-02-01,15.175,20.003666666666664,4.350427822918578
1912-03-01,15.994000000000002,20.079333333333334,4.264160587401857
1912-04-01,18.051,20.08791666666667,4.259581615355976
1912-05-01,19.615,19.983333333333334,4.254036956144394
1912-06-01,23.68,20.037583333333334,4.300307355999155
1912-07-01,25.156,20.067666666666668,4.337714025808618
1912-08-01,25.919,20.061,4.327819585384331
1912-09-01,24.613000000000003,20.049916666666668,4.314881763013642
1912-10-01,22.853,20.0635,4.32419485937186
1912-11-01,18.78,19.955916666666667,4.340021982733025
1912-12-01,15.418,19.885833333333334,4.411351613803405
1913-01-01,13.941,19.932916666666667,4.337958934763768
1913-02-01,13.684,19.808666666666667,4.504772183389774
1913-03-01,15.095999999999998,19.733833333333333,4.580720880808896
1913-04-01,18.34800000000001,19.758583333333334,4.571595075887477
1913-05-01,20.149,19.803083333333333,4.572669231588372
1913-06-01,22.414,19.697583333333338,4.488927619626125
1913-07-01,24.867,19.6735,4.457646943481181
1913-08-01,25.648000000000003,19.650916666666667,4.423686645534315
1913-09-01,25.474,19.72266666666667,4.517474059558917
1913-10-01,23.076,19.74125,4.531957275835667
1913-11-01,18.806,19.743416666666665,4.531462125233322
1913-12-01,14.331,19.652833333333337,4.635458197090072
1914-01-01,13.995,19.657333333333337,4.629431485483691
1914-02-01,14.399,19.716916666666666,4.5494730056115
1914-03-01,16.477,19.832,4.4380586460134115
1914-04-01,16.332,19.664,4.536408932184118
1914-05-01,20.461,19.69,4.540333768267767
1914-06-01,23.261,19.760583333333333,4.592810774526413
1914-07-01,25.077,19.77808333333333,4.614385992018135
1914-08-01,26.367,19.838,4.701382388578514
1914-09-01,24.955,19.794749999999997,4.646892473373013
1914-10-01,22.349,19.734166666666667,4.604772757858416
1914-11-01,19.581,19.798750000000002,4.595997945347258
1914-12-01,15.823,19.923083333333334,4.452578016433186
1915-01-01,14.682,19.98033333333333,4.373135058790671
1915-02-01,15.072,20.036416666666668,4.2987326136122
1915-03-01,16.641000000000002,20.050083333333333,4.286631321134718
1915-04-01,18.017000000000003,20.1905,4.1800388319205215
1915-05-01,20.738000000000003,20.213583333333336,4.182432555742314
1915-06-01,24.841,20.345250000000004,4.310013354229452
1915-07-01,25.988000000000003,20.421166666666668,4.407848121317919
1915-08-01,26.654,20.445083333333333,4.44367567874599
1915-09-01,24.443,20.402416666666667,4.398666460279493
1915-10-01,23.239,20.476583333333334,4.441764011952755
1915-11-01,20.248,20.53216666666667,4.433704070850764
1915-12-01,17.171,20.6445,4.319141486663528
1916-01-01,13.325,20.53141666666667,4.503281984151973
1916-02-01,14.93,20.519583333333333,4.519090746404887
1916-03-01,17.629,20.601916666666668,4.45048220999871
1916-04-01,18.464,20.639166666666668,4.428697260396366
1916-05-01,22.034,20.74716666666667,4.447090751436832
1916-06-01,25.497,20.80183333333333,4.505636486836793
1916-07-01,26.844,20.873166666666666,4.60097572326354
1916-08-01,25.89,20.8095,4.518252830062024
1916-09-01,25.08,20.862583333333333,4.56828721550355
1916-10-01,21.958,20.75583333333333,4.52244466941041
1916-11-01,20.97,20.816,4.519876265402107
1916-12-01,17.703,20.860333333333333,4.4833353520328725
1917-01-01,14.835,20.986166666666666,4.2686663838919925
1917-02-01,15.064,20.997333333333334,4.251524289931627
1917-03-01,16.945999999999998,20.940416666666668,4.304952802155643
1917-04-01,18.965000000000003,20.982166666666664,4.281116248518974
1917-05-01,19.744,20.79133333333333,4.281006834279919
1917-06-01,23.225,20.602,4.100404458986039
1917-07-01,25.313,20.474416666666666,3.9078256092645827
1917-08-01,26.574,20.53141666666667,3.9979483024155957
1917-09-01,24.53,20.485583333333334,3.943848454084886
1917-10-01,22.321,20.515833333333337,3.957537223929517
1917-11-01,20.774,20.4995,3.9558965309568235
1917-12-01,14.762,20.254416666666668,4.226733048721127
1918-01-01,13.96,20.1815,4.334888034624095
1918-02-01,14.220999999999998,20.111250000000002,4.4311226799249575
1918-03-01,16.086000000000002,20.039583333333336,4.493485455398591
1918-04-01,18.501,20.00091666666667,4.505553088000159
1918-05-01,21.038,20.10875,4.514321596571584
1918-06-01,23.529,20.134083333333333,4.534208249184148
1918-07-01,25.911,20.18391666666667,4.599123206128685
1918-08-01,26.018,20.137583333333335,4.5311936909771795
1918-09-01,25.769,20.24083333333333,4.652863064497985
1918-10-01,25.107,20.473,4.832147555694038
1918-11-01,20.898000000000003,20.483333333333334,4.832982258931992
1918-12-01,15.897,20.577916666666667,4.7206349622661525
1919-01-01,15.128,20.675250000000002,4.581776394785983
1919-02-01,15.867,20.812416666666667,4.3916819403448795
1919-03-01,17.630000000000006,20.941083333333335,4.2613023288519
1919-04-01,18.144,20.911333333333335,4.281086530168214
1919-05-01,18.938,20.736333333333334,4.318198495023601
1919-06-01,22.408,20.642916666666668,4.264078104741187
1919-07-01,25.68,20.62366666666667,4.2385786925965165
1919-08-01,25.613000000000003,20.589916666666667,4.193089432915079
1919-09-01,25.035,20.528750000000002,4.11530352630717
1919-10-01,24.119,20.446416666666668,4.024257479977069
1919-11-01,20.7,20.429916666666667,4.02264319386537
1919-12-01,15.238,20.375,4.094016876103232
1920-01-01,14.206,20.29816666666667,4.208491714991417
1920-02-01,12.226,19.99475,4.663643954229148
1920-03-01,15.553,19.82166666666667,4.79604885359402
1920-04-01,18.451,19.84725,4.787096655214259
1920-05-01,20.356,19.965416666666666,4.780108109434209
1920-06-01,23.816,20.08275,4.862092163312553
1920-07-01,25.985,20.108166666666666,4.894699709116396
1920-08-01,27.07,20.229583333333334,5.058979118329789
1920-09-01,24.945,20.222083333333334,5.051268219842197
1920-10-01,22.72,20.1055,4.968619206397458
1920-11-01,18.775,19.945083333333333,4.97874521355683
1920-12-01,14.957,19.921666666666667,5.003496092884959
1921-01-01,14.479,19.944416666666665,4.975688795777337
1921-02-01,13.68,20.065583333333333,4.784682500311568
1921-03-01,14.579,19.984416666666664,4.875590266518464
1921-04-01,18.012,19.94783333333333,4.889768405620654
1921-05-01,20.901,19.99325,4.896430613212025
1921-06-01,23.244,19.945583333333335,4.858470138153904
1921-07-01,25.645,19.91725,4.820894072585582
1921-08-01,27.189,19.92716666666667,4.837040339135506
1921-09-01,24.913,19.9245,4.834030400099983
1921-10-01,22.213,19.88225,4.809529746904944
1921-11-01,19.376,19.932333333333332,4.800071274723338
1921-12-01,15.371,19.966833333333334,4.762400690128166
1922-01-01,14.114,19.936416666666666,4.801640864582037
1922-02-01,14.873,20.035833333333333,4.6708977107449385
1922-03-01,16.811,20.221833333333333,4.47414296177761
1922-04-01,18.533,20.265249999999998,4.453228473917431
1922-05-01,20.739,20.251749999999998,4.451371149840939
1922-06-01,23.853,20.3025,4.491874391103832
1922-07-01,26.452,20.36975,4.584222589491033
1922-08-01,27.179,20.368916666666667,4.582870983015948
1922-09-01,25.79,20.442,4.66812331378758
1922-10-01,24.032,20.593583333333335,4.759498225239764
1922-11-01,20.269,20.668000000000003,4.745691328122599
1922-12-01,14.618,20.60525,4.826390409650208
1923-01-01,14.348,20.624750000000002,4.7981698807509225
1923-02-01,14.909,20.627750000000002,4.794256395559534
1923-03-01,15.953,20.556250000000002,4.862268440384951
1923-04-01,17.765,20.49225,4.896256290176279
1923-05-01,21.796,20.580333333333332,4.910585566514494
1923-06-01,24.881,20.666,4.981325836653225
1923-07-01,25.5,20.58666666666667,4.8874971533743405
1923-08-01,26.265,20.5105,4.781392978848496
1923-09-01,25.581,20.493083333333335,4.760749720528797
1923-10-01,22.765,20.3875,4.688632452296421
1923-11-01,21.305,20.473833333333335,4.69578476030912
1923-12-01,16.814,20.656833333333335,4.484884387550791
1924-01-01,13.475,20.584083333333332,4.6020737313506555
1924-02-01,15.332,20.619333333333334,4.556043006687683
1924-03-01,16.784000000000002,20.688583333333334,4.4844212651504085
1924-04-01,19.095,20.79941666666667,4.421590981830626
1924-05-01,21.225,20.751833333333334,4.412955180402616
1924-06-01,25.1,20.770083333333336,4.431995722395633
1924-07-01,26.477,20.851499999999998,4.534571133374822
1924-08-01,27.206,20.929916666666667,4.6435251784967395
1924-09-01,26.432,21.000833333333336,4.726766929525978
1924-10-01,23.67,21.076249999999998,4.764542296533255
1924-11-01,19.369,20.914916666666667,4.788808268117208
1924-12-01,15.71,20.822916666666668,4.884405639069052
1925-01-01,12.711,20.75925,4.99266984734073
1925-02-01,14.648,20.702250000000003,5.0636639649565875
1925-03-01,17.258,20.74175,5.032070532187418
1925-04-01,17.486,20.607666666666667,5.100904150394813
1925-05-01,21.034,20.59175,5.099100404171118
1925-06-01,23.357,20.4465,4.982498396660772
1925-07-01,25.652,20.377750000000002,4.896675813521575
1925-08-01,26.541,20.322333333333333,4.8154634881868335
1925-09-01,25.403,20.236583333333332,4.704663884397208
1925-10-01,23.772,20.245083333333334,4.711518177602491
1925-11-01,21.274,20.403833333333335,4.711409436547387
1925-12-01,16.64,20.481333333333335,4.634195651171109
1926-01-01,14.43,20.624583333333334,4.3924291365595005
1926-02-01,15.259,20.6755,4.31979163007576
1926-03-01,15.91,20.563166666666667,4.432789555395577
1926-04-01,18.964,20.686333333333334,4.359443194915704
1926-05-01,22.141,20.778583333333334,4.379137076854143
1926-06-01,24.669,20.887916666666666,4.464902736563199
1926-07-01,25.259,20.855166666666666,4.428070887856092
1926-08-01,25.132,20.73775,4.279794942517674
1926-09-01,24.293000000000003,20.64525,4.1806443854114885
1926-10-01,22.829,20.566666666666666,4.125020734566791
1926-11-01,21.172,20.55816666666667,4.123535526999146
1926-12-01,15.605,20.47191666666667,4.222575247369413
1927-01-01,14.561,20.482833333333332,4.205670497475191
1927-02-01,12.864,20.28325,4.5211069868300555
1927-03-01,16.467000000000002,20.329666666666668,4.474748206899626
1927-04-01,17.889000000000006,20.240083333333335,4.5151521963340855
1927-05-01,21.795,20.211250000000003,4.502997973572708
1927-06-01,24.711,20.214750000000002,4.506792512419438
1927-07-01,27.324,20.386833333333335,4.749780776440352
1927-08-01,27.238000000000003,20.562333333333335,4.974634446749606
1927-09-01,25.939,20.699500000000004,5.1077637964181415
1927-10-01,24.527,20.841,5.194896796594959
1927-11-01,21.268,20.849,5.195526747291175
1927-12-01,16.912,20.95791666666667,5.088190953005031
1928-01-01,15.553,21.040583333333334,4.98175886169337
1928-02-01,13.798000000000002,21.11841666666667,4.8478949219472804
1928-03-01,15.397,21.02925,4.949990452240544
1928-04-01,20.465000000000003,21.243916666666667,4.856398655538376
1928-05-01,22.76,21.324333333333335,4.874310213825732
1928-06-01,23.869,21.254166666666666,4.826956858637885
1928-07-01,25.63,21.113000000000003,4.6550123718222265
1928-08-01,27.021,21.094916666666666,4.629406568259288
1928-09-01,25.926,21.093833333333333,4.62817130258382
1928-10-01,23.286,20.99041666666667,4.557813340514234
1928-11-01,20.427,20.920333333333335,4.559622518931951
1928-12-01,15.418,20.795833333333334,4.697336437393052
1929-01-01,13.248,20.60375,4.970406973002572
1929-02-01,13.001,20.537333333333333,5.073863873426294
1929-03-01,14.943,20.4995,5.1171849772026965
1929-04-01,17.315,20.237,5.199251502073937
1929-05-01,23.08,20.263666666666666,5.214167454390407
1929-06-01,24.217,20.292666666666666,5.2369603316381355
1929-07-01,25.427,20.27575,5.218447228560678
1929-08-01,26.84,20.26066666666667,5.197397571395843
1929-09-01,25.907,20.259083333333333,5.195517341609937
1929-10-01,22.401,20.185333333333332,5.15476583249702
1929-11-01,20.869,20.222166666666666,5.158227634889065
1929-12-01,15.253,20.208416666666665,5.172398484584616
1930-01-01,14.226,20.289916666666667,5.059221723444189
1930-02-01,14.405,20.406916666666664,4.888694182561018
1930-03-01,16.449,20.532416666666666,4.753126769120849
1930-04-01,19.448,20.71016666666667,4.660856375336511
1930-05-01,20.958,20.533333333333335,4.602662022891705
1930-06-01,24.513,20.558,4.624937542575807
1930-07-01,26.234,20.625249999999998,4.707306354342813
1930-08-01,26.593000000000004,20.604666666666667,4.67811056135298
1930-09-01,25.524,20.572750000000003,4.639796040286083
1930-10-01,23.466,20.6615,4.687882435308355
1930-11-01,20.061,20.594166666666666,4.690433180873841
1930-12-01,17.878999999999994,20.813000000000002,4.474891669587691
1931-01-01,14.890999999999998,20.86841666666667,4.389200309402666
1931-02-01,14.569,20.882083333333334,4.367447006668822
1931-03-01,17.182000000000002,20.943166666666666,4.304481192122132
1931-04-01,18.276000000000003,20.8455,4.354495388780305
1931-05-01,20.849,20.83641666666667,4.3543530666205434
1931-06-01,24.035,20.796583333333334,4.319710921690195
1931-07-01,26.312,20.803083333333337,4.328685932418175
1931-08-01,27.085,20.844083333333334,4.390401834132198
1931-09-01,26.222,20.90225,4.462079399582851
1931-10-01,23.56,20.910083333333333,4.467069030102044
1931-11-01,19.352,20.851000000000003,4.483977069927567
1931-12-01,15.916,20.687416666666667,4.63550410043518
1932-01-01,13.782,20.595000000000002,4.770655796352592
1932-02-01,14.48,20.587583333333335,4.7809338467468425
1932-03-01,16.605,20.5395,4.8210319623311
1932-04-01,17.967000000000006,20.513749999999998,4.83502569561658
1932-05-01,20.311,20.46891666666667,4.834128697619809
1932-06-01,24.036,20.469,4.834195768405807
1932-07-01,26.095,20.450916666666668,4.810700562445664
1932-08-01,26.334,20.388333333333335,4.72059170661962
1932-09-01,25.609,20.33725,4.6545796241199495
1932-10-01,24.944000000000003,20.452583333333333,4.757698382780799
1932-11-01,20.389,20.539,4.7452921933217
1932-12-01,16.066,20.5515,4.732186723050777
1933-01-01,14.068,20.575333333333333,4.695571692046814
1933-02-01,15.699000000000002,20.676916666666667,4.563033649156359
1933-03-01,15.933000000000002,20.62091666666667,4.621300927785527
1933-04-01,16.438000000000002,20.4935,4.721126050193751
1933-05-01,20.292,20.49191666666667,4.721196005219106
1933-06-01,24.076,20.495250000000002,4.7239390559728145
1933-07-01,24.789,20.386416666666666,4.59652591061658
1933-08-01,25.549,20.321,4.508937810817319
1933-09-01,23.895,20.178166666666666,4.350563575474139
1933-10-01,21.951,19.92875,4.132847403315398
1933-11-01,21.845,20.050083333333333,4.1688043513334705
1933-12-01,16.357,20.074333333333335,4.1442963506998565
1934-01-01,14.184,20.084,4.129120311331998
1934-02-01,12.425,19.81116666666667,4.533559505276038
1934-03-01,17.102999999999998,19.908666666666665,4.454463488423369
1934-04-01,18.422,20.074,4.349517465399822
1934-05-01,21.771,20.19725,4.377123611875299
1934-06-01,24.229,20.209999999999997,4.389653931275623
1934-07-01,25.697,20.285666666666668,4.482601726946543
1934-08-01,26.408,20.35725,4.580092280233492
1934-09-01,25.11,20.458499999999997,4.677797043675373
1934-10-01,23.459,20.584166666666665,4.741361289628512
1934-11-01,21.239,20.533666666666665,4.729924837637152
1934-12-01,16.323999999999998,20.530916666666666,4.732582774732719
1935-01-01,14.385,20.547666666666668,4.708370792020461
1935-02-01,15.199000000000002,20.77883333333333,4.325879581254545
1935-03-01,16.605999999999998,20.737416666666665,4.366460798119571
1935-04-01,18.595,20.751833333333334,4.358399202237039
1935-05-01,22.596,20.82058333333333,4.382378048053414
1935-06-01,24.865,20.873583333333332,4.430923409984803
1935-07-01,25.488000000000003,20.856166666666667,4.410604552116565
1935-08-01,26.23,20.841333333333335,4.390489190663517
1935-09-01,25.248,20.852833333333333,4.4028498794083255
1935-10-01,23.662,20.86975,4.414149112384343
1935-11-01,18.941,20.678250000000002,4.446403043216745
1935-12-01,16.402,20.684749999999998,4.439510765941327
1936-01-01,15.976,20.817333333333334,4.2541567978397214
1936-02-01,15.744000000000002,20.862750000000002,4.1911664708483585
1936-03-01,17.604,20.94591666666667,4.108098110237044
1936-04-01,19.586,21.0285,4.066290413543106
1936-05-01,21.12,20.9055,4.036781605099856
1936-06-01,23.444000000000003,20.78708333333333,3.929489151584986
1936-07-01,26.243,20.85,4.016677075303984
1936-08-01,27.013,20.91525,4.117123005316811
1936-09-01,24.65,20.865416666666665,4.063177830631238
1936-10-01,24.579,20.94183333333333,4.12865049123654
1936-11-01,20.814,21.097916666666666,4.081265032456401
1936-12-01,14.470999999999998,20.937,4.314643438338774
1937-01-01,12.903,20.680916666666665,4.709027296940758
1937-02-01,15.752,20.681583333333332,4.708265333110439
1937-03-01,17.368000000000002,20.661916666666666,4.722759795218595
1937-04-01,19.163,20.62666666666667,4.733087639803478
1937-05-01,21.182,20.631833333333333,4.733708921291528
1937-06-01,23.885,20.668583333333334,4.759169206687091
1937-07-01,26.114,20.657833333333333,4.745559279872893
1937-08-01,26.829,20.642500000000002,4.7234039632451355
1937-09-01,26.423,20.79025,4.8851180152302485
1937-10-01,23.923,20.735583333333334,4.842349100447623
1937-11-01,21.105,20.759833333333333,4.843506014773943
1937-12-01,16.836,20.956916666666668,4.606674968472526
1938-01-01,14.109000000000002,21.05741666666667,4.424551162821385
1938-02-01,13.605,20.8785,4.693807496924182
1938-03-01,14.808000000000002,20.665166666666668,4.920563009791987
1938-04-01,17.948,20.563916666666668,4.966568368205602
1938-05-01,20.635,20.518333333333334,4.9628886993790315
1938-06-01,23.238000000000003,20.464416666666665,4.926368429331591
1938-07-01,26.11,20.464083333333335,4.925951527062518
1938-08-01,27.374,20.5095,4.992039253560688
1938-09-01,25.46,20.42925,4.8951339683589525
1938-10-01,22.978,20.3505,4.841122343574308
1938-11-01,19.095,20.183000000000003,4.847412205590623
1938-12-01,16.099,20.121583333333334,4.8980779061017685
1939-01-01,14.84,20.1825,4.820432581493816
1939-02-01,14.753,20.278166666666667,4.687589142586712
1939-03-01,15.88,20.367500000000003,4.5829108752962835
1939-04-01,18.75,20.43433333333333,4.550150034156367
1939-05-01,22.868,20.620416666666667,4.604439171422854
1939-06-01,23.332,20.628249999999998,4.609374501540788
1939-07-01,26.164,20.632749999999998,4.615235325921768
1939-08-01,26.63,20.57075,4.5204665512432385
1939-09-01,26.305,20.641166666666667,4.609260951080049
1939-10-01,24.735,20.787583333333334,4.716890143811674
1939-11-01,20.223,20.88158333333333,4.691263281275339
1939-12-01,16.867,20.945583333333335,4.624854660288008
1940-01-01,14.072,20.881583333333335,4.72133393050451
1940-02-01,15.394,20.935,4.648760655955893
1940-03-01,16.396,20.977999999999998,4.599881816663615
1940-04-01,18.849,20.98625,4.595609369525717
1940-05-01,21.196,20.846916666666665,4.55856762707387
1940-06-01,24.392,20.93525,4.62094313720398
1940-07-01,25.828000000000003,20.90725,4.587275268213525
1940-08-01,25.809,20.838833333333337,4.499445962526587
1940-09-01,24.987,20.729000000000003,4.368052426425288
1940-10-01,24.221,20.686166666666665,4.327530407084653
1940-11-01,20.426,20.703083333333336,4.325951738862737
1940-12-01,15.11,20.556666666666665,4.4940590547831745
1941-01-01,15.892,20.708333333333332,4.280977104551812
1941-02-01,16.629,20.81125,4.154582729840717
1941-03-01,16.558,20.824749999999998,4.139166036446541
1941-04-01,19.103,20.845916666666668,4.12878045957074
1941-05-01,23.497,21.037666666666667,4.199346016905109
1941-06-01,24.039,21.00825,4.174877703706891
1941-07-01,26.217,21.040666666666667,4.217001505450233
1941-08-01,26.818,21.12475,4.329285645986562
1941-09-01,24.698,21.100666666666665,4.306591529975932
1941-10-01,21.89,20.90641666666667,4.204411178281739
1941-11-01,20.559,20.9175,4.203204740541309
1941-12-01,14.638,20.87816666666667,4.264256619289153
1942-01-01,12.76,20.617166666666666,4.673406871638575
1942-02-01,14.979,20.479666666666667,4.823282781247504
1942-03-01,16.467000000000002,20.472083333333334,4.830075840893986
1942-04-01,18.97300000000001,20.461250000000003,4.833570224341034
1942-05-01,21.961,20.333250000000003,4.765732570320964
1942-06-01,25.177,20.428083333333333,4.8566326429726745
1942-07-01,26.093000000000004,20.41775,4.843309633354585
1942-08-01,26.039,20.352833333333333,4.7541255927368
1942-09-01,24.863000000000003,20.366583333333335,4.7680534709160955
1942-10-01,23.143,20.471,4.817907222020768
1942-11-01,20.151,20.437,4.818669318390699
1942-12-01,16.741,20.612250000000003,4.622856046074455
1943-01-01,13.906,20.70775,4.454673687161695
1943-02-01,14.133,20.63725,4.559051060054239
1943-03-01,14.624,20.483666666666668,4.739769352526702
1943-04-01,16.262999999999998,20.257833333333334,4.880754912424041
1943-05-01,20.74,20.15608333333333,4.854678389466332
1943-06-01,22.889,19.965416666666666,4.681393624248171
1943-07-01,25.804,19.941333333333333,4.647626243252528
1943-08-01,26.848000000000003,20.008750000000003,4.748882090938484
1943-09-01,26.214,20.121333333333336,4.888390483088622
1943-10-01,25.164,20.28975,5.0345860554766455
1943-11-01,22.422,20.479,5.071444800413019
1943-12-01,18.105,20.59266666666667,4.994754217873946
1944-01-01,13.84,20.587166666666665,5.0028164764430025
1944-02-01,14.71,20.63525,4.937490863052522
1944-03-01,16.488,20.790583333333334,4.757214529883343
1944-04-01,18.83,21.0045,4.589887530806653
1944-05-01,20.448,20.980166666666666,4.592190699899371
1944-06-01,24.579,21.121,4.6811062989231536
1944-07-01,25.717,21.11375,4.673254795788849
1944-08-01,26.162,21.056583333333332,4.600359698551891
1944-09-01,25.361,20.9855,4.519300277697848
1944-10-01,23.667,20.86075,4.4128804677588
1944-11-01,19.75,20.638083333333334,4.394314021516537
1944-12-01,16.21,20.480166666666666,4.525705486608141
1945-01-01,13.536,20.454833333333337,4.5669170789560525
1945-02-01,13.397,20.34541666666667,4.729888379585
1945-03-01,14.095,20.146,4.952511998058054
1945-04-01,17.058000000000003,19.99833333333333,5.0212579795276
1945-05-01,22.349,20.15675,5.066517830997742
1945-06-01,23.753,20.08791666666667,5.006227893304185
1945-07-01,26.04,20.114833333333333,5.039999257455441
1945-08-01,27.735,20.24591666666667,5.22850612174753
1945-09-01,25.838,20.285666666666668,5.2725567083175235
1945-10-01,22.582,20.195249999999998,5.218324585273765
1945-11-01,19.999,20.215999999999998,5.216888013505219
1945-12-01,15.047,20.119083333333332,5.308080777256378
1946-01-01,14.992,20.240416666666665,5.1584553089313765
1946-02-01,13.933,20.285083333333333,5.095751215176186
1946-03-01,15.874,20.433333333333334,4.9222156196229845
1946-04-01,18.34800000000001,20.540833333333335,4.855431238844948
1946-05-01,21.562,20.47525,4.834055687139269
1946-06-01,24.431,20.531750000000002,4.879596148062019
1946-07-01,26.313,20.5545,4.908164506022765
1946-08-01,27.402,20.52675,4.864624644493968
1946-09-01,26.927,20.617500000000003,4.98146837607327
